Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
46189 , 9.42 , 2.01 , 27.12 , 1.00 , 67 , 101.19
53468 , 0.30 , -0.44 , 15.25 , 1.00 , 38 , 81.28
53534 , 0.45 , -0.36 , 100.00 , 2.50 , 250 , 80.67
53600 , -6.40 , 2.82 , 100.00 , 1.00 , 250 , 79.73
53666 , -9.21 , 1.21 , 100.00 , -3.25 , 250 , 77.74
53732 , -12.01 , -0.26 , 100.00 , 1.00 , 250 , 76.82
53797 , -5.53 , 2.94 , 100.00 , 2.50 , 250 , 76.61
53864 , -5.72 , -0.06 , 100.00 , 2.50 , 250 , 76.21
53929 , 16.84 , 1.91 , 100.00 , 1.00 , 250 , 78.44
53996 , 26.08 , 0.12 , 100.00 , 2.50 , 250 , 82.40
54062 , 37.06 , 0.34 , 100.00 , 0.75 , 250 , 87.01
54128 , 19.24 , 0.32 , 100.00 , 2.50 , 250 , 89.77
54194 , 7.37 , -3.51 , 100.00 , 1.00 , 250 , 90.35
54259 , -7.43 , -1.39 , 100.00 , 2.50 , 250 , 89.46
54326 , -15.72 , -1.83 , 100.00 , -3.00 , 250 , 86.11
54391 , -16.43 , -1.50 , 100.00 , 1.00 , 250 , 84.33
54458 , -19.95 , -2.10 , 100.00 , 2.50 , 250 , 81.93
54523 , -15.83 , -2.10 , 100.00 , 1.00 , 250 , 79.73
54590 , -5.12 , 1.22 , 100.00 , 2.75 , 250 , 79.53
54656 , 6.89 , -3.45 , 100.00 , 0.75 , 250 , 80.30
54721 , 7.69 , 0.60 , 100.00 , 2.50 , 250 , 81.74
54788 , 7.16 , 4.05 , 100.00 , -3.25 , 250 , 81.66
54853 , 16.09 , -1.39 , 100.00 , 1.00 , 250 , 84.31
54920 , 8.30 , -0.41 , 100.00 , 2.50 , 250 , 85.69
54985 , -0.44 , -3.97 , 100.00 , -4.75 , 250 , 84.17
55052 , -0.31 , 1.29 , 100.00 , 2.50 , 250 , 85.06
55117 , -3.98 , -1.56 , 100.00 , -12.00 , 250 , 81.55
55183 , -11.88 , -0.74 , 100.00 , -35.75 , 250 , 73.75
55249 , 4.65 , -2.31 , 100.00 , -48.75 , 250 , 68.44
55315 , 12.35 , 3.21 , 100.00 , -18.25 , 250 , 72.20
55382 , 44.45 , 0.12 , 100.00 , 2.00 , 250 , 80.75
55447 , 50.35 , -0.60 , 100.00 , -5.25 , 250 , 86.03
55513 , 28.04 , -2.42 , 100.00 , 2.00 , 250 , 90.51
55579 , 13.29 , 0.63 , 100.00 , 2.25 , 250 , 92.19
55645 , -7.67 , -1.00 , 100.00 , -5.00 , 250 , 89.46
55711 , -23.51 , -3.50 , 100.00 , 2.25 , 250 , 87.09
55777 , -21.57 , -1.65 , 100.00 , 0.50 , 250 , 83.86
55843 , -20.21 , 0.41 , 100.00 , 2.25 , 250 , 81.52
55909 , -11.97 , -1.97 , 100.00 , 0.50 , 250 , 79.71
55974 , -7.62 , -1.40 , 100.00 , 2.25 , 250 , 79.15
56041 , 4.85 , -2.58 , 100.00 , 2.25 , 250 , 80.04
56107 , 6.55 , 3.52 , 100.00 , -5.25 , 250 , 79.53
56173 , 1.45 , 1.42 , 100.00 , 2.25 , 250 , 80.82
56239 , 18.01 , -1.41 , 100.00 , -17.00 , 250 , 79.31
56305 , 15.76 , -0.65 , 100.00 , -21.75 , 250 , 78.77
56371 , 11.17 , -1.37 , 100.00 , -15.25 , 250 , 79.57
56436 , 22.39 , -1.10 , 100.00 , 0.75 , 250 , 84.40
56503 , 11.59 , 0.28 , 100.00 , 1.75 , 250 , 86.10
56568 , -1.23 , -3.03 , 100.00 , 0.25 , 250 , 85.59
56635 , -3.49 , 1.27 , 100.00 , 1.75 , 250 , 85.28
56700 , -10.54 , 0.37 , 100.00 , 0.50 , 250 , 83.64
56767 , -5.05 , -0.35 , 100.00 , -8.50 , 250 , 81.00
56833 , -2.07 , 0.58 , 100.00 , 0.25 , 250 , 81.72
56898 , -2.42 , -0.72 , 100.00 , 0.25 , 250 , 81.37
56965 , -0.11 , 2.03 , 100.00 , 1.75 , 250 , 81.65
57030 , 2.17 , 0.23 , 100.00 , 0.25 , 250 , 81.74
57097 , 2.77 , -2.30 , 100.00 , 2.00 , 250 , 82.44
57162 , 4.46 , -3.42 , 100.00 , 0.25 , 250 , 82.76
57228 , 3.80 , 0.10 , 100.00 , 2.00 , 250 , 83.57
57294 , 7.46 , 0.49 , 100.00 , 0.50 , 250 , 84.31
57360 , 5.50 , -0.06 , 100.00 , 0.25 , 250 , 84.89
57426 , -0.05 , -2.58 , 100.00 , -3.75 , 250 , 83.90
57492 , -3.10 , -1.20 , 100.00 , 0.25 , 250 , 83.84
57559 , -7.75 , -1.33 , 100.00 , 1.75 , 250 , 83.05
57624 , -5.44 , 0.94 , 100.00 , 0.25 , 250 , 82.07
57690 , -5.94 , -5.33 , 100.00 , 1.75 , 250 , 81.57
57756 , -8.83 , 0.37 , 100.00 , 2.00 , 250 , 80.56
57822 , 3.88 , -2.39 , 100.00 , 0.25 , 250 , 80.87
57888 , 5.54 , -0.95 , 100.00 , -4.00 , 250 , 80.70
57954 , 2.29 , -1.58 , 100.00 , 5.75 , 250 , 82.66
58020 , 13.13 , -0.28 , 100.00 , 73.00 , 250 , 99.07
58086 , 12.44 , 2.23 , 100.00 , 65.25 , 250 , 105.48
58152 , -38.27 , -0.78 , 100.00 , 72.25 , 250 , 107.35
58218 , -62.30 , -1.59 , 100.00 , 70.75 , 250 , 104.87
58285 , -92.94 , -0.75 , 100.00 , 70.75 , 250 , 98.69
58350 , -103.31 , -5.48 , 100.00 , 70.75 , 250 , 91.14
58416 , -93.82 , 0.11 , 100.00 , 71.00 , 250 , 85.34
58482 , -76.04 , -0.33 , 100.00 , 72.50 , 250 , 82.24
58548 , -64.93 , 3.09 , 100.00 , 65.00 , 250 , 78.99
58614 , -36.80 , -0.31 , 100.00 , 70.75 , 250 , 81.64
58680 , -19.84 , 0.29 , 100.00 , 71.00 , 250 , 85.84
58746 , -21.94 , 0.31 , 100.00 , 65.25 , 250 , 88.33
58812 , -19.55 , 0.49 , 100.00 , 70.75 , 250 , 92.98
58877 , -20.85 , -1.54 , 100.00 , 70.50 , 250 , 96.51
58944 , -44.36 , -2.77 , 100.00 , 72.50 , 250 , 97.33
59010 , -64.86 , -1.66 , 100.00 , 71.00 , 250 , 94.89
59076 , -65.59 , 2.92 , 100.00 , 71.00 , 250 , 92.55
59142 , -65.48 , -2.05 , 100.00 , 70.75 , 250 , 90.28
59208 , -67.42 , 2.62 , 100.00 , 65.00 , 250 , 86.68
59274 , -58.28 , -0.77 , 100.00 , 72.50 , 250 , 86.60
59339 , -47.19 , -2.49 , 100.00 , 70.75 , 250 , 86.76
59406 , -46.10 , -4.82 , 100.00 , 72.25 , 250 , 87.60
59471 , -33.75 , -1.47 , 100.00 , 71.00 , 250 , 89.56
59538 , -38.25 , 0.56 , 100.00 , 70.75 , 250 , 90.98
59603 , -40.51 , -1.87 , 100.00 , 70.75 , 250 , 92.07
59669 , -39.24 , 1.13 , 100.00 , 71.00 , 250 , 93.36
59736 , -52.84 , 0.94 , 100.00 , 72.50 , 250 , 93.10
59801 , -50.75 , -1.41 , 100.00 , 70.75 , 250 , 92.58
59868 , -57.62 , 0.42 , 100.00 , 66.75 , 250 , 90.50
59933 , -59.05 , 2.97 , 100.00 , 71.00 , 250 , 89.71
60000 , -58.43 , 3.55 , 100.00 , 71.00 , 250 , 88.52
60065 , -51.78 , 2.62 , 100.00 , 71.00 , 250 , 88.24
60131 , -48.00 , 1.31 , 100.00 , 71.00 , 250 , 88.47
60197 , -49.84 , -1.80 , 100.00 , 72.50 , 250 , 88.77
60263 , -46.55 , 1.63 , 100.00 , 71.00 , 250 , 89.00
60329 , -44.17 , -0.19 , 100.00 , 65.50 , 250 , 88.55
60395 , -43.76 , 2.55 , 100.00 , 71.00 , 250 , 89.96
60462 , -40.39 , 1.21 , 100.00 , 71.00 , 250 , 91.12
60527 , -41.59 , -2.43 , 100.00 , 65.25 , 250 , 90.90
60593 , -52.40 , 1.73 , 100.00 , 71.25 , 250 , 91.17
60659 , -51.87 , -1.32 , 100.00 , 72.50 , 250 , 91.09
60725 , -49.93 , -0.39 , 100.00 , 71.00 , 250 , 90.80
60791 , -47.08 , 0.46 , 100.00 , 71.00 , 250 , 91.07
60857 , -61.43 , -0.82 , 100.00 , 71.00 , 250 , 89.43
60923 , -49.48 , -5.17 , 100.00 , 71.25 , 250 , 89.48
60989 , -52.43 , 1.43 , 100.00 , 66.75 , 250 , 88.15
61054 , -55.73 , 2.09 , 100.00 , 71.00 , 250 , 87.86
61121 , -40.05 , -0.68 , 100.00 , 72.75 , 250 , 89.55
61187 , -41.10 , -1.73 , 100.00 , 65.50 , 250 , 89.27
61253 , -48.09 , 1.61 , 100.00 , 71.00 , 250 , 90.09
61319 , -38.19 , 0.28 , 100.00 , 71.00 , 250 , 91.56
61385 , -45.05 , -2.89 , 100.00 , 70.75 , 250 , 92.01
61451 , -51.04 , -0.43 , 100.00 , 72.25 , 250 , 92.00
61516 , -55.16 , -1.27 , 100.00 , 70.00 , 250 , 90.83
61583 , -53.84 , 1.70 , 100.00 , 71.50 , 250 , 90.41
61648 , -59.26 , 2.22 , 100.00 , 64.00 , 250 , 87.58
61715 , -57.89 , -1.54 , 100.00 , 70.00 , 250 , 87.12
61780 , -48.84 , 0.54 , 100.00 , 70.25 , 250 , 87.23
61847 , -47.71 , 1.39 , 100.00 , 70.75 , 250 , 87.57
61913 , -45.75 , -1.26 , 100.00 , 56.75 , 250 , 85.14
61978 , -34.97 , 2.45 , 100.00 , 31.75 , 250 , 80.53
62044 , -43.97 , 0.30 , 100.00 , 4.50 , 250 , 72.01
62110 , -22.72 , 3.55 , 100.00 , 2.25 , 250 , 69.23
62176 , 8.94 , -1.10 , 100.00 , 0.75 , 250 , 70.67
62242 , 30.89 , -0.33 , 100.00 , 2.50 , 250 , 75.50
62308 , 39.07 , -0.27 , 100.00 , -4.75 , 250 , 79.51
62374 , 44.26 , -3.13 , 100.00 , 2.25 , 250 , 86.30
62440 , 37.66 , 0.85 , 100.00 , 0.75 , 250 , 91.03
62505 , 3.85 , -2.01 , 100.00 , 0.75 , 250 , 91.25
62572 , -28.67 , -0.58 , 100.00 , 2.25 , 250 , 87.42
62638 , -26.96 , -3.31 , 100.00 , 0.75 , 250 , 83.57
62704 , -28.87 , 2.39 , 100.00 , 2.50 , 250 , 80.09
62770 , -22.09 , -1.56 , 100.00 , 0.75 , 250 , 77.04
62836 , -9.19 , -2.47 , 100.00 , 2.50 , 250 , 76.38
62902 , 6.89 , 0.73 , 100.00 , 1.00 , 250 , 77.35
62967 , 12.50 , -1.55 , 100.00 , -4.75 , 250 , 77.95
63034 , 18.30 , 1.21 , 100.00 , 2.25 , 250 , 81.49
63099 , 16.62 , -1.89 , 100.00 , 0.75 , 250 , 83.51
63166 , 19.74 , 0.43 , 100.00 , 2.25 , 250 , 86.38
63232 , 3.76 , 2.40 , 100.00 , 0.75 , 250 , 86.57
63297 , -7.70 , 1.95 , 100.00 , 2.50 , 250 , 85.78
63364 , -10.54 , -1.38 , 100.00 , 2.25 , 250 , 84.38
63429 , -8.94 , -1.97 , 100.00 , -4.75 , 250 , 81.80
63496 , -10.35 , 1.42 , 100.00 , 2.50 , 250 , 81.43
63561 , -3.36 , -0.69 , 100.00 , 0.75 , 250 , 80.81
63628 , 7.71 , -4.66 , 100.00 , -3.00 , 250 , 81.08
63693 , -3.29 , 0.36 , 100.00 , 1.00 , 250 , 81.17
63759 , 7.34 , 1.19 , 100.00 , 5.25 , 250 , 83.10
63825 , 6.05 , -3.73 , 100.00 , 52.75 , 250 , 94.34
63892 , 4.20 , 0.78 , 100.00 , 71.50 , 250 , 103.47
63958 , -23.16 , 0.43 , 100.00 , 70.25 , 250 , 106.26
64023 , -53.99 , -1.72 , 100.00 , 70.50 , 250 , 105.08
64090 , -80.74 , 0.85 , 100.00 , 66.50 , 250 , 99.54
64155 , -93.00 , 1.49 , 100.00 , 70.75 , 250 , 93.93
64222 , -104.62 , 2.05 , 100.00 , 70.75 , 250 , 86.36
64287 , -87.30 , -3.48 , 100.00 , 65.00 , 250 , 80.31
64354 , -59.50 , -0.56 , 100.00 , 70.75 , 250 , 79.92
64419 , -39.22 , 2.64 , 100.00 , 70.50 , 250 , 81.51
64485 , -10.82 , -1.86 , 100.00 , 70.75 , 250 , 86.87
64551 , -11.55 , -0.13 , 100.00 , 72.25 , 250 , 92.26
64617 , -20.70 , 2.61 , 100.00 , 70.50 , 250 , 95.71
64684 , -30.00 , 0.06 , 100.00 , 70.75 , 250 , 98.07
64749 , -51.98 , -0.05 , 100.00 , 59.00 , 250 , 94.95
64816 , -73.13 , -4.13 , 100.00 , 70.75 , 250 , 93.02
64881 , -71.64 , 0.77 , 100.00 , 72.25 , 250 , 90.22
64947 , -73.78 , -0.37 , 100.00 , 70.50 , 250 , 86.73
65013 , -68.84 , -0.59 , 100.00 , 72.00 , 250 , 84.53
65079 , -48.88 , -2.01 , 100.00 , 70.75 , 250 , 84.60
65145 , -37.02 , -2.17 , 100.00 , 70.75 , 250 , 86.35
65211 , -31.50 , -2.82 , 100.00 , 70.75 , 250 , 88.80
65276 , -39.33 , -2.80 , 100.00 , 70.75 , 250 , 90.11
65343 , -29.20 , -4.21 , 100.00 , 72.25 , 250 , 93.10
65409 , -37.12 , -3.94 , 100.00 , 65.00 , 250 , 93.18
65475 , -50.53 , 2.52 , 100.00 , 72.25 , 250 , 93.86
65541 , -54.08 , -2.15 , 100.00 , 70.75 , 250 , 92.92
65607 , -60.80 , -2.39 , 100.00 , 70.75 , 250 , 91.29
65673 , -62.80 , 0.90 , 100.00 , 70.75 , 250 , 89.44
65738 , -58.50 , -0.88 , 100.00 , 70.75 , 250 , 88.24
65805 , -47.50 , -2.96 , 100.00 , 72.25 , 250 , 88.84
65870 , -55.94 , -0.38 , 100.00 , 64.75 , 250 , 86.56
65937 , -45.50 , 1.33 , 100.00 , 72.25 , 250 , 88.17
66002 , -37.48 , 0.42 , 100.00 , 70.75 , 250 , 89.57
66069 , -50.02 , -5.14 , 100.00 , 65.25 , 250 , 88.30
66135 , -47.72 , -0.36 , 100.00 , 70.50 , 250 , 89.12
66200 , -33.11 , -1.58 , 100.00 , 70.75 , 250 , 91.30
66267 , -50.09 , -1.55 , 100.00 , 72.25 , 250 , 91.45
66332 , -46.02 , -0.01 , 100.00 , 70.75 , 250 , 91.64
66399 , -51.30 , -1.34 , 100.00 , 70.75 , 250 , 91.29
66464 , -55.86 , 0.56 , 100.00 , 70.50 , 250 , 90.32
66531 , -52.87 , -0.99 , 100.00 , 64.75 , 250 , 88.58
66596 , -48.08 , 1.11 , 100.00 , 72.25 , 250 , 89.77
66662 , -53.46 , 0.61 , 100.00 , 70.50 , 250 , 88.98
66728 , -46.68 , -0.87 , 100.00 , 66.75 , 250 , 88.52
66794 , -45.31 , 0.11 , 100.00 , 70.50 , 250 , 89.48
66861 , -44.20 , -2.39 , 100.00 , 70.50 , 250 , 90.12
66926 , -44.28 , 0.53 , 100.00 , 70.75 , 250 , 90.78
66993 , -40.15 , -0.50 , 100.00 , 70.75 , 250 , 91.92
67058 , -47.51 , 2.39 , 100.00 , 72.25 , 250 , 92.39
67124 , -50.07 , 0.03 , 100.00 , 70.50 , 250 , 91.97
67190 , -52.87 , 2.19 , 100.00 , 66.25 , 250 , 90.48
67256 , -56.03 , 2.22 , 100.00 , 70.50 , 250 , 90.02
67322 , -57.72 , -3.79 , 100.00 , 70.75 , 250 , 88.94
67388 , -49.95 , -2.73 , 100.00 , 70.75 , 250 , 88.86
67453 , -49.95 , 0.63 , 100.00 , 70.75 , 250 , 88.79
67520 , -44.03 , 0.42 , 100.00 , 72.00 , 250 , 89.78
67586 , -43.27 , 1.66 , 100.00 , 70.25 , 250 , 90.30
67652 , -42.53 , 0.15 , 100.00 , 72.25 , 250 , 91.55
67718 , -46.77 , -1.79 , 100.00 , 70.50 , 250 , 91.59
67784 , -48.75 , -1.11 , 100.00 , 70.50 , 250 , 91.56
67850 , -52.62 , 1.59 , 100.00 , 64.75 , 250 , 89.79
67915 , -50.02 , 2.34 , 100.00 , 70.25 , 250 , 90.27
67982 , -61.85 , -1.03 , 100.00 , 71.50 , 250 , 88.77
68047 , -49.43 , -0.82 , 100.00 , 36.00 , 250 , 81.39
68113 , -56.57 , 2.39 , 100.00 , 5.00 , 250 , 70.79
68179 , -27.84 , 0.98 , 100.00 , 2.50 , 250 , 67.37
68245 , 17.36 , -5.42 , 100.00 , 0.75 , 250 , 69.95
68312 , 34.84 , -1.75 , 100.00 , 2.50 , 250 , 75.25
68377 , 50.10 , 1.60 , 100.00 , 1.00 , 250 , 81.94
68444 , 58.78 , 0.79 , 100.00 , 2.50 , 250 , 89.93
68509 , 30.34 , -3.47 , 100.00 , -3.25 , 250 , 92.68
68575 , -0.30 , -1.52 , 100.00 , 1.00 , 250 , 92.81
68641 , -15.18 , 0.11 , 100.00 , 2.50 , 250 , 90.80
68707 , -22.16 , -0.30 , 100.00 , 1.00 , 250 , 87.44
68773 , -27.21 , 0.93 , 100.00 , 2.50 , 250 , 84.07
68839 , -21.81 , 2.50 , 100.00 , 1.00 , 250 , 80.94
68904 , -18.22 , 2.49 , 100.00 , 2.50 , 250 , 78.95
68971 , -11.56 , -0.02 , 100.00 , -3.25 , 250 , 76.45
69037 , 0.84 , -2.78 , 100.00 , 1.00 , 250 , 77.26
69103 , 18.77 , -0.51 , 100.00 , 2.50 , 250 , 80.29
69169 , 14.03 , -0.63 , 100.00 , -4.75 , 250 , 80.84
69235 , 15.01 , 0.03 , 100.00 , 2.50 , 250 , 83.83
69301 , 23.14 , -1.79 , 100.00 , 1.00 , 250 , 86.73
69366 , 8.93 , -0.74 , 100.00 , 2.50 , 250 , 88.08
69433 , -16.17 , -2.74 , 100.00 , 2.50 , 250 , 85.89
69498 , -18.52 , -1.09 , 100.00 , 1.00 , 250 , 83.21
69565 , -25.47 , 1.11 , 100.00 , 2.75 , 250 , 80.16
69630 , -7.08 , 0.77 , 100.00 , -5.00 , 250 , 77.87
69697 , 3.96 , 4.17 , 99.62 , 2.50 , 249 , 79.57
69763 , 3.82 , -2.20 , 97.37 , 1.00 , 243 , 80.01
69828 , 12.52 , -2.04 , 95.37 , 1.00 , 238 , 81.77
69895 , 9.36 , 2.91 , 97.50 , 2.50 , 243 , 83.38
69960 , 10.34 , -0.06 , 97.25 , 1.00 , 243 , 84.53
70027 , 1.95 , 1.38 , 86.37 , 2.50 , 215 , 85.11
70092 , -1.46 , -1.91 , 81.25 , 1.00 , 203 , 84.65
70158 , -8.38 , -2.28 , 71.37 , 2.50 , 178 , 83.94
70224 , -11.79 , -1.95 , 56.88 , 2.50 , 142 , 82.68
70290 , -7.00 , -1.55 , 47.13 , -4.50 , 117 , 79.03
70356 , -3.22 , 0.50 , 35.00 , 2.50 , 87 , 82.02
70422 , 4.32 , 1.11 , 26.37 , 1.00 , 65 , 82.25
70489 , 7.02 , 0.93 , 13.25 , 2.50 , 33 , 85.14
79657 , -2.38 , -2.15 , 5.13 , 0.00 , 12 , 79.79
79724 , -12.71 , -2.59 , 5.38 , 1.00 , 13 , 79.38
79834 , -19.45 , -0.37 , 6.63 , -5.25 , 16 , 71.72
79899 , -29.29 , 0.11 , 7.38 , 2.50 , 18 , 77.37
79966 , -23.49 , -0.08 , 7.50 , 1.25 , 18 , 73.04
80031 , -33.57 , -0.17 , 5.13 , -2.75 , 12 , 63.94
80098 , -13.20 , 0.51 , 8.75 , 1.50 , 21 , 67.80
80163 , -3.55 , 1.03 , 9.63 , 1.25 , 24 , 67.61
80230 , -21.06 , 0.50 , 10.00 , 3.25 , 25 , 67.94
80295 , -28.27 , 0.53 , 10.00 , 1.50 , 25 , 62.83
80362 , -10.08 , -0.25 , 10.50 , 3.00 , 26 , 64.19
80428 , -9.65 , -1.72 , 10.63 , 2.50 , 26 , 63.19
80493 , -2.84 , -2.44 , 10.38 , -1.50 , 25 , 58.57
80560 , 3.43 , -2.12 , 12.50 , 4.25 , 31 , 66.91
80625 , -0.58 , -2.76 , 12.88 , 2.75 , 32 , 65.90
80692 , -25.46 , -1.91 , 11.00 , 4.50 , 27 , 65.57
80757 , -11.00 , -0.99 , 14.75 , 2.75 , 36 , 63.27
80824 , 9.86 , -0.56 , 16.00 , 4.25 , 40 , 67.41
80889 , 5.12 , -0.71 , 17.00 , 2.75 , 42 , 67.14
80955 , -4.94 , -0.17 , 16.75 , 4.25 , 41 , 69.20
81021 , -14.24 , 0.31 , 17.75 , 4.25 , 44 , 68.23
81087 , -15.78 , -0.36 , 18.37 , 2.75 , 45 , 65.18
81154 , -15.50 , 1.01 , 21.12 , -1.25 , 52 , 58.88
81219 , -26.31 , 2.06 , 21.50 , 2.75 , 53 , 63.27
81286 , -24.12 , 0.88 , 21.37 , 4.25 , 53 , 65.06
81351 , -30.06 , 3.12 , 21.37 , 2.75 , 53 , 63.27
81417 , -34.29 , 2.61 , 20.50 , 2.75 , 51 , 63.27
81483 , -13.75 , 2.62 , 21.25 , 4.25 , 53 , 65.06
81549 , -21.59 , 3.09 , 21.37 , 2.75 , 53 , 63.27
81615 , -11.56 , 2.06 , 21.37 , 4.25 , 53 , 65.06
81681 , 5.87 , 0.96 , 21.37 , 2.75 , 53 , 64.99
81746 , -6.71 , 2.09 , 21.37 , 4.25 , 53 , 66.88
81813 , -4.15 , 2.33 , 21.37 , -2.75 , 53 , 58.35
81879 , 1.51 , 3.49 , 20.50 , 2.75 , 51 , 65.94
81945 , 11.06 , 2.30 , 21.25 , 4.25 , 53 , 70.18
82011 , 1.62 , 1.08 , 18.50 , 2.75 , 46 , 69.34
82077 , 6.12 , 2.51 , 21.25 , 4.25 , 53 , 72.79
82143 , -1.78 , 0.61 , 21.37 , 2.75 , 53 , 71.43
Time [ms] , Gyro Z [deg/sec] , Accel Y [m/s/s] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
7820 , -17.06 , 1.03 , 7.38 , 2.75 , 18 , 72.46
7886 , 19.88 , 0.49 , 7.25 , 1.25 , 18 , 73.78
7952 , 10.19 , 0.48 , 7.38 , -4.75 , 18 , 67.80
8018 , 8.80 , -0.07 , 7.38 , 2.75 , 18 , 78.33
8084 , 7.85 , 0.13 , 6.50 , 1.25 , 16 , 77.86
8151 , 4.71 , 0.36 , 7.25 , -2.75 , 18 , 73.58
8216 , 5.56 , 0.14 , 7.38 , 1.00 , 18 , 78.98
8282 , -3.32 , 0.72 , 7.25 , 2.75 , 18 , 80.96
8392 , 6.76 , 0.17 , 7.38 , -3.25 , 18 , 76.53
8458 , 3.63 , 0.19 , 7.25 , 1.00 , 18 , 82.14
8524 , -1.78 , 0.22 , 7.25 , 2.75 , 18 , 84.21
8634 , -11.76 , -0.09 , 7.38 , 1.25 , 18 , 80.53
8699 , -11.77 , -0.18 , 7.25 , 2.75 , 18 , 81.07
8766 , -10.50 , -0.05 , 7.25 , 1.00 , 18 , 77.74
8832 , -9.64 , -0.15 , 7.25 , -3.00 , 18 , 71.57
8898 , -14.67 , -0.02 , 7.25 , 2.75 , 18 , 76.87
8964 , -13.42 , 0.09 , 6.50 , 1.25 , 16 , 73.66
9073 , -20.35 , 0.21 , 7.25 , 2.75 , 18 , 81.65
9140 , -15.11 , 0.34 , 7.25 , 1.25 , 18 , 78.01
9205 , -11.45 , 0.41 , 7.38 , 2.75 , 18 , 78.67
9272 , -1.91 , 0.05 , 7.25 , -10.25 , 18 , 62.14
9337 , -7.58 , -0.05 , 7.38 , 1.25 , 18 , 75.14
9404 , -7.53 , 0.42 , 7.38 , 2.75 , 18 , 76.39
9513 , -7.66 , 0.07 , 7.38 , 1.00 , 18 , 80.58
9579 , -3.37 , 0.05 , 7.38 , 2.75 , 18 , 82.49
9646 , -6.95 , 0.12 , 7.25 , 1.25 , 18 , 79.93
9711 , -11.72 , -0.13 , 7.25 , -2.75 , 18 , 73.42
9778 , -23.57 , -0.44 , 7.25 , 2.75 , 18 , 77.18
9843 , -24.23 , -0.11 , 7.38 , 1.25 , 18 , 72.55
9954 , -29.25 , -0.19 , 7.25 , 2.75 , 18 , 80.87
10019 , -28.87 , -0.28 , 7.25 , 1.25 , 18 , 75.47
10085 , -35.38 , -0.78 , 7.25 , 2.75 , 18 , 73.03
10151 , -32.32 , -0.56 , 7.38 , -4.50 , 18 , 60.06
10217 , -25.30 , -0.56 , 7.38 , 1.25 , 18 , 64.16
10284 , -25.82 , -0.05 , 7.25 , 3.00 , 18 , 63.72
10393 , -30.60 , 0.16 , 7.25 , -4.75 , 18 , 71.36
10459 , -28.98 , 0.80 , 7.38 , 2.75 , 18 , 76.87
10525 , -20.28 , 0.27 , 7.38 , 1.25 , 18 , 72.70
10591 , -18.18 , -0.26 , 7.25 , -2.75 , 18 , 65.57
10657 , -16.71 , 0.18 , 7.25 , 2.75 , 18 , 70.53
10723 , -7.54 , 0.03 , 7.38 , 1.00 , 18 , 67.97
10833 , 4.31 , -0.67 , 7.25 , -3.25 , 18 , 76.31
10899 , 4.37 , -0.75 , 7.25 , 1.25 , 18 , 82.36
10964 , -6.37 , -1.09 , 7.25 , 2.75 , 18 , 83.54
11031 , -6.36 , -0.41 , 7.25 , -4.50 , 18 , 73.63
11097 , -6.50 , -0.45 , 7.25 , 2.75 , 18 , 81.69
11163 , -12.77 , -0.11 , 7.25 , 2.75 , 18 , 80.29
11273 , -22.36 , 0.91 , 7.38 , -4.75 , 18 , 72.09
11339 , -30.27 , 1.56 , 7.38 , 2.75 , 18 , 77.40
11405 , -39.20 , 1.59 , 7.25 , 1.25 , 18 , 70.68
11514 , -43.26 , 0.73 , 7.38 , 3.00 , 18 , 79.95
11581 , -45.66 , 0.67 , 7.25 , 2.75 , 18 , 73.91
11646 , -46.30 , 0.48 , 7.38 , 1.25 , 18 , 66.53
11713 , -55.62 , 0.24 , 7.25 , -3.00 , 18 , 56.43
11779 , -45.53 , 0.63 , 7.25 , 1.00 , 18 , 61.19
11845 , -56.00 , 0.65 , 7.38 , 2.75 , 18 , 63.27
11955 , -40.41 , 0.67 , 7.25 , 1.25 , 18 , 78.01
12020 , -40.48 , -0.16 , 7.38 , 2.75 , 18 , 74.89
12087 , -57.30 , 0.66 , 7.25 , 2.75 , 18 , 67.76
12152 , -38.62 , 0.45 , 6.75 , -4.50 , 16 , 54.64
12219 , -26.08 , 0.31 , 7.25 , 2.75 , 18 , 63.27
12284 , -57.22 , -0.23 , 7.25 , 1.25 , 18 , 61.49
12394 , -60.31 , -0.40 , 7.25 , 2.75 , 18 , 78.14
12461 , -63.21 , 0.13 , 7.38 , 1.25 , 18 , 68.29
12526 , -72.63 , -0.31 , 7.38 , 1.25 , 18 , 61.49
12593 , -79.22 , 0.05 , 7.25 , -8.75 , 18 , 50.00
12658 , -92.91 , 0.00 , 7.38 , 1.25 , 18 , 61.49
12725 , -108.41 , -0.28 , 7.25 , 2.75 , 18 , 63.27
